,customerid,birthdate,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,bank_branch_clients,employment_status_clients,level_of_education_clients,systemloanid_x,loannumber_x,approveddate_x,creationdate_x,loanamount_x,totaldue_x,termdays_x,referredby_x,good_bad_flag,systemloanid_y,loannumber_y,approveddate_y,creationdate_y,loanamount_y,totaldue_y,termdays_y,closeddate,referredby_y,firstduedate,firstrepaiddate
5218,8a858eb85c1be44c015c1c8e37dc38ae,1992-06-06 00:00:00.000000,Savings,4.8544943,7.110434599999999,UBA,,,,302001832,2,54:39.0,54:33.0,10000,11500.0,15,,Bad,301980017,1,05:54.0,04:46.0,10000,11500.0,15,55:39.0,,00:00.0,45:29.0
5219,8a858e6c5bd3fbff015bd6c602636a07,1983-12-03 00:00:00.000000,Savings,3.5547609,6.4637795,Fidelity Bank,,Permanent,,301997319,6,30:50.0,30:42.0,20000,24500.0,30,,Good,301919562,4,23:59.0,23:53.0,20000,24500.0,30,48:43.0,,00:00.0,38:34.0
5220,8a858e6c5bd3fbff015bd6c602636a07,1983-12-03 00:00:00.000000,Savings,3.5547609,6.4637795,Fidelity Bank,,Permanent,,301997319,6,30:50.0,30:42.0,20000,24500.0,30,,Good,301891962,1,25:37.0,25:29.0,10000,13000.0,30,02:56.0,,00:00.0,47:48.0
5221,8a858e6c5bd3fbff015bd6c602636a07,1983-12-03 00:00:00.000000,Savings,3.5547609,6.4637795,Fidelity Bank,,Permanent,,301997319,6,30:50.0,30:42.0,20000,24500.0,30,,Good,301918901,3,26:43.0,26:37.0,10000,11500.0,15,01:36.0,,00:00.0,51:26.0
5222,8a858e6c5bd3fbff015bd6c602636a07,1983-12-03 00:00:00.000000,Savings,3.5547609,6.4637795,Fidelity Bank,,Permanent,,301997319,6,30:50.0,30:42.0,20000,24500.0,30,,Good,301901679,2,39:09.0,39:03.0,10000,13000.0,30,46:03.0,,00:00.0,35:54.0
5223,8a858e6c5bd3fbff015bd6c602636a07,1983-12-03 00:00:00.000000,Savings,3.5547609,6.4637795,Fidelity Bank,,Permanent,,301997319,6,30:50.0,30:42.0,20000,24500.0,30,,Good,301950136,5,17:23.0,17:17.0,20000,24500.0,30,04:32.0,,00:00.0,54:22.0
5224,8a858ece586263020158696870092f98,1994-02-03 00:00:00.000000,Savings,3.3759467000000005,6.571126700000001,Skye Bank,,Permanent,,301983172,2,48:17.0,48:11.0,10000,11500.0,15,,Good,301887845,1,29:04.0,28:51.0,10000,13000.0,30,02:36.0,,00:00.0,52:27.0
5225,8a858e69566ae5b8015674eb114d02a7,1989-11-23 00:00:00.000000,Other,7.881031699999999,8.849423300000002,UBA,,Student,,301963099,8,41:32.0,41:25.0,20000,24500.0,30,,Good,301774851,5,31:55.0,31:44.0,20000,23800.0,30,57:37.0,,00:00.0,42:28.0
5226,8a858e69566ae5b8015674eb114d02a7,1989-11-23 00:00:00.000000,Other,7.881031699999999,8.849423300000002,UBA,,Student,,301963099,8,41:32.0,41:25.0,20000,24500.0,30,,Good,301936098,7,02:29.0,02:21.0,20000,24500.0,30,48:49.0,,00:00.0,38:39.0
5227,8a858e69566ae5b8015674eb114d02a7,1989-11-23 00:00:00.000000,Other,7.881031699999999,8.849423300000002,UBA,,Student,,301963099,8,41:32.0,41:25.0,20000,24500.0,30,,Good,301676089,1,53:11.0,53:01.0,10000,13000.0,30,38:53.0,,00:00.0,23:49.0
5228,8a858e69566ae5b8015674eb114d02a7,1989-11-23 00:00:00.000000,Other,7.881031699999999,8.849423300000002,UBA,,Student,,301963099,8,41:32.0,41:25.0,20000,24500.0,30,,Good,301767671,4,34:59.0,34:48.0,10000,13000.0,30,56:39.0,,00:00.0,41:29.0
5229,8a858e69566ae5b8015674eb114d02a7,1989-11-23 00:00:00.000000,Other,7.881031699999999,8.849423300000002,UBA,,Student,,301963099,8,41:32.0,41:25.0,20000,24500.0,30,,Good,301908131,6,09:47.0,08:36.0,10000,13000.0,30,36:33.0,,00:00.0,26:24.0
5230,8a858e69566ae5b8015674eb114d02a7,1989-11-23 00:00:00.000000,Other,7.881031699999999,8.849423300000002,UBA,,Student,,301963099,8,41:32.0,41:25.0,20000,24500.0,30,,Good,301710291,2,06:20.0,06:13.0,10000,11500.0,15,00:47.0,,00:00.0,45:38.0
5231,8a858e69566ae5b8015674eb114d02a7,1989-11-23 00:00:00.000000,Other,7.881031699999999,8.849423300000002,UBA,,Student,,301963099,8,41:32.0,41:25.0,20000,24500.0,30,,Good,301753604,3,20:19.0,19:48.0,10000,13000.0,30,35:04.0,,00:00.0,19:54.0
5232,8a858e635bd8fe1e015bd96654063492,1990-10-27 00:00:00.000000,Savings,3.2962513999999996,6.6473825,First Bank,,Permanent,,301975507,3,03:56.0,03:50.0,10000,13000.0,30,,Good,301891560,1,56:13.0,56:02.0,10000,13000.0,30,07:33.0,,00:00.0,57:24.0
5233,8a858e635bd8fe1e015bd96654063492,1990-10-27 00:00:00.000000,Savings,3.2962513999999996,6.6473825,First Bank,,Permanent,,301975507,3,03:56.0,03:50.0,10000,13000.0,30,,Good,301938682,2,14:15.0,14:08.0,10000,11500.0,15,00:33.0,,00:00.0,14:26.0
5234,8a858e1d5cd58f9e015cdfe7c50d380b,1986-07-27 00:00:00.000000,Savings,94.67676490000001,55.3115991,First Bank,,Permanent,,301996427,2,32:42.0,32:35.0,10000,12500.0,30,,Good,301951647,1,28:52.0,27:44.0,10000,13000.0,30,56:30.0,,00:00.0,46:21.0
5235,8a85881053bc33670153cc5a32432a14,1980-05-31 00:00:00.000000,Other,3.9517083,7.390485000000001,GT Bank,,Permanent,,301976453,14,47:03.0,45:50.0,30000,36000.0,60,,Good,301922933,13,05:23.0,05:16.0,40000,48000.0,60,10:31.0,,00:00.0,53:48.0
5236,8a85881053bc33670153cc5a32432a14,1980-05-31 00:00:00.000000,Other,3.9517083,7.390485000000001,GT Bank,,Permanent,,301976453,14,47:03.0,45:50.0,30000,36000.0,60,,Good,301741868,7,25:16.0,25:05.0,10000,11500.0,30,40:06.0,,00:00.0,24:56.0
5237,8a85881053bc33670153cc5a32432a14,1980-05-31 00:00:00.000000,Other,3.9517083,7.390485000000001,GT Bank,,Permanent,,301976453,14,47:03.0,45:50.0,30000,36000.0,60,,Good,301641560,4,14:47.0,14:34.0,10000,13000.0,30,35:11.0,,00:00.0,20:08.0
5238,8a85881053bc33670153cc5a32432a14,1980-05-31 00:00:00.000000,Other,3.9517083,7.390485000000001,GT Bank,,Permanent,,301976453,14,47:03.0,45:50.0,30000,36000.0,60,,Good,301770909,9,21:09.0,20:59.0,20000,23600.0,30,32:59.0,,00:00.0,17:50.0
5239,8a85881053bc33670153cc5a32432a14,1980-05-31 00:00:00.000000,Other,3.9517083,7.390485000000001,GT Bank,,Permanent,,301976453,14,47:03.0,45:50.0,30000,36000.0,60,,Good,301850127,12,27:05.0,26:51.0,40000,47600.0,60,47:44.0,,00:00.0,56:36.0
5240,8a85881053bc33670153cc5a32432a14,1980-05-31 00:00:00.000000,Other,3.9517083,7.390485000000001,GT Bank,,Permanent,,301976453,14,47:03.0,45:50.0,30000,36000.0,60,,Good,301806669,11,45:35.0,45:28.0,30000,36800.0,60,20:22.0,,00:00.0,54:40.0
5241,8a85881053bc33670153cc5a32432a14,1980-05-31 00:00:00.000000,Other,3.9517083,7.390485000000001,GT Bank,,Permanent,,301976453,14,47:03.0,45:50.0,30000,36000.0,60,,Good,301617105,2,39:18.0,02:07.0,10000,13000.0,30,02:48.0,,00:00.0,15:42.0
5242,8a85881053bc33670153cc5a32432a14,1980-05-31 00:00:00.000000,Other,3.9517083,7.390485000000001,GT Bank,,Permanent,,301976453,14,47:03.0,45:50.0,30000,36000.0,60,,Good,301626348,3,59:34.0,59:29.0,10000,13000.0,30,48:31.0,,00:00.0,33:27.0
5243,8a85881053bc33670153cc5a32432a14,1980-05-31 00:00:00.000000,Other,3.9517083,7.390485000000001,GT Bank,,Permanent,,301976453,14,47:03.0,45:50.0,30000,36000.0,60,,Good,301790148,10,35:20.0,35:12.0,20000,23600.0,30,31:27.0,,00:00.0,16:17.0
5244,8a85881053bc33670153cc5a32432a14,1980-05-31 00:00:00.000000,Other,3.9517083,7.390485000000001,GT Bank,,Permanent,,301976453,14,47:03.0,45:50.0,30000,36000.0,60,,Good,301756739,8,14:40.0,14:27.0,30000,34500.0,30,55:31.0,,00:00.0,40:21.0
5245,8a85881053bc33670153cc5a32432a14,1980-05-31 00:00:00.000000,Other,3.9517083,7.390485000000001,GT Bank,,Permanent,,301976453,14,47:03.0,45:50.0,30000,36000.0,60,,Good,301672007,5,50:16.0,50:00.0,15000,18375.0,30,14:05.0,,00:00.0,59:02.0
5246,8a85881053bc33670153cc5a32432a14,1980-05-31 00:00:00.000000,Other,3.9517083,7.390485000000001,GT Bank,,Permanent,,301976453,14,47:03.0,45:50.0,30000,36000.0,60,,Good,301702703,6,04:06.0,03:57.0,20000,23000.0,30,22:14.0,,00:00.0,07:05.0
5247,8a85881053bc33670153cc5a32432a14,1980-05-31 00:00:00.000000,Other,3.9517083,7.390485000000001,GT Bank,,Permanent,,301976453,14,47:03.0,45:50.0,30000,36000.0,60,,Good,301610238,1,08:07.0,08:01.0,10000,13000.0,30,57:00.0,,00:00.0,13:27.0
5248,8a858e705cb15527015cbfa764de55ec,1978-01-27 00:00:00.000000,Savings,5.7252383,4.505915,GT Bank,,Permanent,,301970741,2,07:31.0,07:24.0,10000,13000.0,30,8a858eda5c8863ff015c96c523266b34,Good,301946179,1,20:00.0,18:52.0,10000,11500.0,15,51:12.0,8a858eda5c8863ff015c96c523266b34,00:00.0,41:02.0
5249,8a858e035693e0290156b6bd3b483170,1962-02-11 00:00:00.000000,Other,3.3560565,7.1874492,GT Bank,,Permanent,,301970232,5,53:16.0,53:11.0,30000,34500.0,30,,Good,301919907,4,57:00.0,56:53.0,30000,34500.0,30,24:46.0,,00:00.0,21:51.0
5250,8a858e035693e0290156b6bd3b483170,1962-02-11 00:00:00.000000,Other,3.3560565,7.1874492,GT Bank,,Permanent,,301970232,5,53:16.0,53:11.0,30000,34500.0,30,,Good,301880313,3,53:16.0,53:03.0,20000,23800.0,30,29:44.0,,00:00.0,19:35.0
5251,8a858e035693e0290156b6bd3b483170,1962-02-11 00:00:00.000000,Other,3.3560565,7.1874492,GT Bank,,Permanent,,301970232,5,53:16.0,53:11.0,30000,34500.0,30,,Good,301707986,2,50:19.0,50:12.0,10000,11500.0,15,02:56.0,,00:00.0,47:52.0
5252,8a858e035693e0290156b6bd3b483170,1962-02-11 00:00:00.000000,Other,3.3560565,7.1874492,GT Bank,,Permanent,,301970232,5,53:16.0,53:11.0,30000,34500.0,30,,Good,301695792,1,00:30.0,00:21.0,10000,11500.0,15,19:37.0,,00:00.0,04:32.0
5253,8a858eb45784f9280157880bb0201fd6,1989-08-20 00:00:00.000000,Other,3.5912357000000004,6.4695305,GT Bank,,Self-Employed,Graduate,301991057,12,23:11.0,23:03.0,40000,44000.0,30,,Good,301949300,11,08:33.0,08:25.0,40000,44000.0,30,17:33.0,,00:00.0,07:24.0
5254,8a858eb45784f9280157880bb0201fd6,1989-08-20 00:00:00.000000,Other,3.5912357000000004,6.4695305,GT Bank,,Self-Employed,Graduate,301991057,12,23:11.0,23:03.0,40000,44000.0,30,,Good,301919066,10,26:53.0,26:45.0,40000,44000.0,30,59:04.0,,00:00.0,48:55.0
5255,8a858eb45784f9280157880bb0201fd6,1989-08-20 00:00:00.000000,Other,3.5912357000000004,6.4695305,GT Bank,,Self-Employed,Graduate,301991057,12,23:11.0,23:03.0,40000,44000.0,30,,Good,301775494,4,51:48.0,51:37.0,20000,23800.0,30,56:45.0,,00:00.0,41:22.0
5256,8a858eb45784f9280157880bb0201fd6,1989-08-20 00:00:00.000000,Other,3.5912357000000004,6.4695305,GT Bank,,Self-Employed,Graduate,301991057,12,23:11.0,23:03.0,40000,44000.0,30,,Good,301836428,7,35:51.0,35:45.0,30000,34400.0,30,35:52.0,,00:00.0,20:42.0
5257,8a858eb45784f9280157880bb0201fd6,1989-08-20 00:00:00.000000,Other,3.5912357000000004,6.4695305,GT Bank,,Self-Employed,Graduate,301991057,12,23:11.0,23:03.0,40000,44000.0,30,,Good,301738660,1,20:50.0,20:41.0,10000,13000.0,30,03:10.0,,00:00.0,48:00.0
5258,8a858eb45784f9280157880bb0201fd6,1989-08-20 00:00:00.000000,Other,3.5912357000000004,6.4695305,GT Bank,,Self-Employed,Graduate,301991057,12,23:11.0,23:03.0,40000,44000.0,30,,Good,301813254,6,33:29.0,33:23.0,30000,34400.0,30,18:43.0,,00:00.0,03:33.0
5259,8a858eb45784f9280157880bb0201fd6,1989-08-20 00:00:00.000000,Other,3.5912357000000004,6.4695305,GT Bank,,Self-Employed,Graduate,301991057,12,23:11.0,23:03.0,40000,44000.0,30,,Good,301861307,8,38:04.0,37:56.0,30000,34400.0,30,37:46.0,,00:00.0,22:37.0
5260,8a858eb45784f9280157880bb0201fd6,1989-08-20 00:00:00.000000,Other,3.5912357000000004,6.4695305,GT Bank,,Self-Employed,Graduate,301991057,12,23:11.0,23:03.0,40000,44000.0,30,,Good,301791474,5,39:16.0,38:59.0,20000,23800.0,30,27:50.0,,00:00.0,12:41.0
5261,8a858eb45784f9280157880bb0201fd6,1989-08-20 00:00:00.000000,Other,3.5912357000000004,6.4695305,GT Bank,,Self-Employed,Graduate,301991057,12,23:11.0,23:03.0,40000,44000.0,30,,Good,301889957,9,39:32.0,39:21.0,30000,34500.0,30,27:34.0,,00:00.0,17:24.0
5262,8a858eb45784f9280157880bb0201fd6,1989-08-20 00:00:00.000000,Other,3.5912357000000004,6.4695305,GT Bank,,Self-Employed,Graduate,301991057,12,23:11.0,23:03.0,40000,44000.0,30,,Good,301761528,3,01:30.0,01:19.0,10000,13000.0,30,11:32.0,,00:00.0,56:23.0
5263,8a858eb45784f9280157880bb0201fd6,1989-08-20 00:00:00.000000,Other,3.5912357000000004,6.4695305,GT Bank,,Self-Employed,Graduate,301991057,12,23:11.0,23:03.0,40000,44000.0,30,,Good,301752637,2,04:56.0,04:47.0,10000,13000.0,30,45:46.0,,00:00.0,30:37.0
5264,8a858f6c570f2d66015712e38a287de4,1971-03-11 00:00:00.000000,Savings,3.8263967000000005,7.4037644,UBA,,Permanent,,301993100,9,53:13.0,52:58.0,40000,48000.0,60,,Good,301920493,8,27:57.0,27:51.0,30000,39000.0,60,43:38.0,,00:00.0,01:08.0
5265,8a858f6c570f2d66015712e38a287de4,1971-03-11 00:00:00.000000,Savings,3.8263967000000005,7.4037644,UBA,,Permanent,,301993100,9,53:13.0,52:58.0,40000,48000.0,60,,Good,301759020,3,21:14.0,21:05.0,10000,13000.0,30,40:01.0,,00:00.0,16:42.0
5266,8a858f6c570f2d66015712e38a287de4,1971-03-11 00:00:00.000000,Savings,3.8263967000000005,7.4037644,UBA,,Permanent,,301993100,9,53:13.0,52:58.0,40000,48000.0,60,,Good,301848642,7,03:25.0,03:13.0,30000,36800.0,60,27:05.0,,00:00.0,52:11.0
5267,8a858f6c570f2d66015712e38a287de4,1971-03-11 00:00:00.000000,Savings,3.8263967000000005,7.4037644,UBA,,Permanent,,301993100,9,53:13.0,52:58.0,40000,48000.0,60,,Good,301711776,1,03:59.0,03:47.0,10000,13000.0,30,48:34.0,,00:00.0,33:24.0
5268,8a858f6c570f2d66015712e38a287de4,1971-03-11 00:00:00.000000,Savings,3.8263967000000005,7.4037644,UBA,,Permanent,,301993100,9,53:13.0,52:58.0,40000,48000.0,60,,Good,301743881,2,48:47.0,48:40.0,10000,13000.0,30,53:19.0,,00:00.0,38:09.0
5269,8a858f6c570f2d66015712e38a287de4,1971-03-11 00:00:00.000000,Savings,3.8263967000000005,7.4037644,UBA,,Permanent,,301993100,9,53:13.0,52:58.0,40000,48000.0,60,,Good,301773910,4,10:22.0,09:07.0,20000,23800.0,30,35:34.0,,00:00.0,20:24.0
5270,8a858f6c570f2d66015712e38a287de4,1971-03-11 00:00:00.000000,Savings,3.8263967000000005,7.4037644,UBA,,Permanent,,301993100,9,53:13.0,52:58.0,40000,48000.0,60,,Good,301796462,5,13:26.0,13:18.0,20000,23800.0,30,08:52.0,,00:00.0,00:00.0
5271,8a858f6c570f2d66015712e38a287de4,1971-03-11 00:00:00.000000,Savings,3.8263967000000005,7.4037644,UBA,,Permanent,,301993100,9,53:13.0,52:58.0,40000,48000.0,60,,Good,301825530,6,01:33.0,01:26.0,20000,23800.0,30,53:39.0,,00:00.0,38:30.0
5272,8a858e225c404292015c5530c04b10ac,1983-05-28 00:00:00.000000,Savings,3.3082633,6.6066117,FCMB,,Permanent,,301967626,3,36:39.0,36:33.0,10000,13000.0,30,8a858eb75c21a2b9015c24d4d3203a06,Good,301921327,1,27:30.0,27:18.0,10000,13000.0,30,01:14.0,8a858eb75c21a2b9015c24d4d3203a06,00:00.0,51:04.0
5273,8a858e225c404292015c5530c04b10ac,1983-05-28 00:00:00.000000,Savings,3.3082633,6.6066117,FCMB,,Permanent,,301967626,3,36:39.0,36:33.0,10000,13000.0,30,8a858eb75c21a2b9015c24d4d3203a06,Good,301956732,2,56:01.0,55:55.0,10000,11500.0,15,31:05.0,8a858eb75c21a2b9015c24d4d3203a06,00:00.0,20:56.0
5274,8a858f6c570f2d66015715196add220a,1986-09-19 00:00:00.000000,Other,5.214760299999999,7.2635807,First Bank,,Self-Employed,,301967510,11,23:10.0,23:05.0,10000,11000.0,30,,Good,301759920,4,22:37.0,22:26.0,20000,23800.0,30,33:29.0,,00:00.0,18:20.0
5275,8a858f6c570f2d66015715196add220a,1986-09-19 00:00:00.000000,Other,5.214760299999999,7.2635807,First Bank,,Self-Employed,,301967510,11,23:10.0,23:05.0,10000,11000.0,30,,Good,301740679,2,08:35.0,08:26.0,10000,13000.0,30,04:14.0,,00:00.0,49:05.0
5276,8a858f6c570f2d66015715196add220a,1986-09-19 00:00:00.000000,Other,5.214760299999999,7.2635807,First Bank,,Self-Employed,,301967510,11,23:10.0,23:05.0,10000,11000.0,30,,Good,301711725,1,17:19.0,17:08.0,10000,13000.0,30,39:38.0,,00:00.0,24:28.0
5277,8a858f6c570f2d66015715196add220a,1986-09-19 00:00:00.000000,Other,5.214760299999999,7.2635807,First Bank,,Self-Employed,,301967510,11,23:10.0,23:05.0,10000,11000.0,30,,Good,301939339,10,11:31.0,11:25.0,15000,16500.0,30,06:39.0,,00:00.0,56:29.0
5278,8a858f6c570f2d66015715196add220a,1986-09-19 00:00:00.000000,Other,5.214760299999999,7.2635807,First Bank,,Self-Employed,,301967510,11,23:10.0,23:05.0,10000,11000.0,30,,Good,301822112,7,16:19.0,16:12.0,30000,34400.0,30,04:06.0,,00:00.0,48:55.0
5279,8a858f6c570f2d66015715196add220a,1986-09-19 00:00:00.000000,Other,5.214760299999999,7.2635807,First Bank,,Self-Employed,,301967510,11,23:10.0,23:05.0,10000,11000.0,30,,Good,301800700,6,42:18.0,42:11.0,20000,23600.0,30,42:19.0,,00:00.0,27:06.0
5280,8a858f6c570f2d66015715196add220a,1986-09-19 00:00:00.000000,Other,5.214760299999999,7.2635807,First Bank,,Self-Employed,,301967510,11,23:10.0,23:05.0,10000,11000.0,30,,Good,301907183,9,03:42.0,03:17.0,10000,11500.0,30,39:43.0,,00:00.0,29:34.0
5281,8a858f6c570f2d66015715196add220a,1986-09-19 00:00:00.000000,Other,5.214760299999999,7.2635807,First Bank,,Self-Employed,,301967510,11,23:10.0,23:05.0,10000,11000.0,30,,Good,301834460,8,13:59.0,13:52.0,30000,34400.0,30,53:34.0,,00:00.0,38:24.0
5282,8a858f6c570f2d66015715196add220a,1986-09-19 00:00:00.000000,Other,5.214760299999999,7.2635807,First Bank,,Self-Employed,,301967510,11,23:10.0,23:05.0,10000,11000.0,30,,Good,301743921,3,39:50.0,39:42.0,20000,24500.0,30,49:12.0,,00:00.0,34:02.0
5283,8a858f6c570f2d66015715196add220a,1986-09-19 00:00:00.000000,Other,5.214760299999999,7.2635807,First Bank,,Self-Employed,,301967510,11,23:10.0,23:05.0,10000,11000.0,30,,Good,301779759,5,18:26.0,18:00.0,20000,23800.0,30,41:17.0,,00:00.0,26:08.0
5284,8a858e985885ff6d0158901f30661ab5,1983-12-27 00:00:00.000000,Savings,5.721590900000001,5.5709404000000005,First Bank,,,,301986327,9,20:12.0,20:07.0,20000,24500.0,30,,Good,301768114,1,07:24.0,07:10.0,10000,11500.0,15,16:15.0,,00:00.0,01:06.0
5285,8a858e985885ff6d0158901f30661ab5,1983-12-27 00:00:00.000000,Savings,5.721590900000001,5.5709404000000005,First Bank,,,,301986327,9,20:12.0,20:07.0,20000,24500.0,30,,Good,301830204,5,34:07.0,33:43.0,20000,23800.0,30,25:13.0,,00:00.0,10:03.0
5286,8a858e985885ff6d0158901f30661ab5,1983-12-27 00:00:00.000000,Savings,5.721590900000001,5.5709404000000005,First Bank,,,,301986327,9,20:12.0,20:07.0,20000,24500.0,30,,Good,301776407,2,21:11.0,21:01.0,10000,11500.0,15,36:46.0,,00:00.0,21:37.0
5287,8a858e985885ff6d0158901f30661ab5,1983-12-27 00:00:00.000000,Savings,5.721590900000001,5.5709404000000005,First Bank,,,,301986327,9,20:12.0,20:07.0,20000,24500.0,30,,Good,301944437,8,02:16.0,01:05.0,20000,24500.0,30,39:03.0,,00:00.0,28:54.0
5288,8a858e985885ff6d0158901f30661ab5,1983-12-27 00:00:00.000000,Savings,5.721590900000001,5.5709404000000005,First Bank,,,,301986327,9,20:12.0,20:07.0,20000,24500.0,30,,Good,301848836,6,29:47.0,29:41.0,20000,21900.0,15,46:10.0,,00:00.0,31:00.0
5289,8a858e985885ff6d0158901f30661ab5,1983-12-27 00:00:00.000000,Savings,5.721590900000001,5.5709404000000005,First Bank,,,,301986327,9,20:12.0,20:07.0,20000,24500.0,30,,Good,301785936,3,35:42.0,35:32.0,10000,13000.0,30,49:25.0,,00:00.0,34:16.0
5290,8a858e985885ff6d0158901f30661ab5,1983-12-27 00:00:00.000000,Savings,5.721590900000001,5.5709404000000005,First Bank,,,,301986327,9,20:12.0,20:07.0,20000,24500.0,30,,Good,301807059,4,53:07.0,53:00.0,20000,23800.0,30,13:56.0,,00:00.0,58:46.0
5291,8a858e985885ff6d0158901f30661ab5,1983-12-27 00:00:00.000000,Savings,5.721590900000001,5.5709404000000005,First Bank,,,,301986327,9,20:12.0,20:07.0,20000,24500.0,30,,Good,301908726,7,00:14.0,00:06.0,20000,24500.0,30,27:06.0,,00:00.0,16:57.0
5292,8a858fd75bc96a6f015bcd5861d93185,1982-05-05 00:00:00.000000,Savings,3.5164608,6.6688516,Zenith Bank,,Permanent,,301962648,3,30:51.0,30:46.0,10000,13000.0,30,,Good,301923764,2,44:10.0,44:04.0,10000,13000.0,30,31:33.0,,00:00.0,21:25.0
5293,8a858fd75bc96a6f015bcd5861d93185,1982-05-05 00:00:00.000000,Savings,3.5164608,6.6688516,Zenith Bank,,Permanent,,301962648,3,30:51.0,30:46.0,10000,13000.0,30,,Good,301888160,1,00:47.0,49:36.0,10000,13000.0,30,08:40.0,,00:00.0,58:30.0
5294,8a858e035693e029015695208c6b4c61,1978-04-14 00:00:00.000000,Other,3.3578339999999995,6.544882,GT Bank,,Self-Employed,,301999372,10,20:43.0,19:28.0,30000,33000.0,30,,Good,301754356,4,18:58.0,18:49.0,20000,22250.0,15,27:05.0,,00:00.0,11:56.0
5295,8a858e035693e029015695208c6b4c61,1978-04-14 00:00:00.000000,Other,3.3578339999999995,6.544882,GT Bank,,Self-Employed,,301999372,10,20:43.0,19:28.0,30000,33000.0,30,,Good,301782119,6,13:57.0,13:49.0,25000,29000.0,30,45:05.0,,00:00.0,29:56.0
5296,8a858e035693e029015695208c6b4c61,1978-04-14 00:00:00.000000,Other,3.3578339999999995,6.544882,GT Bank,,Self-Employed,,301999372,10,20:43.0,19:28.0,30000,33000.0,30,,Good,301921085,8,02:29.0,02:19.0,25000,28750.0,30,08:57.0,,00:00.0,58:48.0
5297,8a858e035693e029015695208c6b4c61,1978-04-14 00:00:00.000000,Other,3.3578339999999995,6.544882,GT Bank,,Self-Employed,,301999372,10,20:43.0,19:28.0,30000,33000.0,30,,Good,301718420,2,05:02.0,04:54.0,10000,11500.0,15,25:06.0,,00:00.0,09:56.0
5298,8a858e035693e029015695208c6b4c61,1978-04-14 00:00:00.000000,Other,3.3578339999999995,6.544882,GT Bank,,Self-Employed,,301999372,10,20:43.0,19:28.0,30000,33000.0,30,,Good,301875462,7,58:33.0,58:26.0,20000,23600.0,30,48:25.0,,00:00.0,33:16.0
5299,8a858e035693e029015695208c6b4c61,1978-04-14 00:00:00.000000,Other,3.3578339999999995,6.544882,GT Bank,,Self-Employed,,301999372,10,20:43.0,19:28.0,30000,33000.0,30,,Good,301683810,1,53:55.0,53:46.0,10000,11500.0,15,19:08.0,,00:00.0,04:03.0
5300,8a858e035693e029015695208c6b4c61,1978-04-14 00:00:00.000000,Other,3.3578339999999995,6.544882,GT Bank,,Self-Employed,,301999372,10,20:43.0,19:28.0,30000,33000.0,30,,Good,301954709,9,15:07.0,15:00.0,30000,36000.0,60,25:39.0,,00:00.0,15:29.0
5301,8a858e035693e029015695208c6b4c61,1978-04-14 00:00:00.000000,Other,3.3578339999999995,6.544882,GT Bank,,Self-Employed,,301999372,10,20:43.0,19:28.0,30000,33000.0,30,,Good,301743271,3,58:35.0,58:26.0,20000,22250.0,15,13:40.0,,00:00.0,58:30.0
5302,8a858e035693e029015695208c6b4c61,1978-04-14 00:00:00.000000,Other,3.3578339999999995,6.544882,GT Bank,,Self-Employed,,301999372,10,20:43.0,19:28.0,30000,33000.0,30,,Good,301760720,5,59:51.0,59:36.0,20000,23800.0,30,34:56.0,,00:00.0,19:47.0
5303,8a858fd3552c75620155488cbd3f650d,1981-09-04 00:00:00.000000,Other,4.5622896,8.480115800000002,Zenith Bank,,Self-Employed,,301985648,19,16:23.0,16:15.0,50000,55000.0,60,,Good,301857676,14,42:38.0,42:31.0,50000,52500.0,30,49:38.0,,00:00.0,34:28.0
5304,8a858fd3552c75620155488cbd3f650d,1981-09-04 00:00:00.000000,Other,4.5622896,8.480115800000002,Zenith Bank,,Self-Employed,,301985648,19,16:23.0,16:15.0,50000,55000.0,60,,Good,301878832,16,24:48.0,24:34.0,50000,55000.0,60,54:44.0,,00:00.0,37:49.0
5305,8a858fd3552c75620155488cbd3f650d,1981-09-04 00:00:00.000000,Other,4.5622896,8.480115800000002,Zenith Bank,,Self-Employed,,301985648,19,16:23.0,16:15.0,50000,55000.0,60,,Good,301754714,7,36:09.0,35:59.0,30000,34500.0,30,37:20.0,,00:00.0,22:11.0
5306,8a858fd3552c75620155488cbd3f650d,1981-09-04 00:00:00.000000,Other,4.5622896,8.480115800000002,Zenith Bank,,Self-Employed,,301985648,19,16:23.0,16:15.0,50000,55000.0,60,,Good,301812334,12,26:22.0,26:15.0,40000,47600.0,60,04:46.0,,00:00.0,06:42.0
5307,8a858fd3552c75620155488cbd3f650d,1981-09-04 00:00:00.000000,Other,4.5622896,8.480115800000002,Zenith Bank,,Self-Employed,,301985648,19,16:23.0,16:15.0,50000,55000.0,60,,Good,301794071,11,02:32.0,02:18.0,40000,44800.0,30,43:02.0,,00:00.0,00:00.0
5308,8a858fd3552c75620155488cbd3f650d,1981-09-04 00:00:00.000000,Other,4.5622896,8.480115800000002,Zenith Bank,,Self-Employed,,301985648,19,16:23.0,16:15.0,50000,55000.0,60,,Good,301661291,2,22:03.0,21:57.0,10000,11500.0,15,24:23.0,,00:00.0,09:15.0
